id,event_type,event_cause,latitude,longitude,address,zone,junction,corridor,priority,start_datetime,status,impact_score,closure_prob,predicted_duration_hrs,alert_level,manpower,barricades,diversion_routes,patrol_freq_min,action_notes
FKID006671,unplanned,vehicle_breakdown,12.9682323,77.5918429,"Raja Ram Mohan Roy Road, Bagamane Pallavi Tower, Sampangiram Nagar, Bengaluru, Karnataka. Pin-560027 (India)",Central Zone 2,HudsonCircle,Mysore Road,High,2023-12-10 00:34:36.449+00,closed,0.3756882374722523,0.0061488263,0.5238483036629497,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006672,unplanned,vehicle_breakdown,13.0409834,77.6176005,"MBT Road, Ebisu Tech Park, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",North Zone 1,"VeerannapalyaJunction(BEL,HO)",ORR North 1,High,2023-12-10 00:36:12.624+00,closed,0.58400745772843,0.0362185,0.4138693261852933,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006673,unplanned,vehicle_breakdown,12.8898883,77.563975,"Konanakunte Main Road, Konanakunte Junction, Konanakunte, Bengaluru, Karnataka. Pin-560062 (India)",South Zone 1,KonanakunteJunction(KanakapurarRd),Non-corridor,Low,2023-12-10 00:42:26.178+00,closed,0.09232727667373891,0.009027302,0.8989553568944908,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006674,unplanned,vehicle_breakdown,12.9654851,77.6254524,"Old Airport Road, Golden Jubilee Complex, Agaram, Bengaluru, Karnataka. Pin-560007 (India)",Central Zone 1,CommandoHospitalJunc,Non-corridor,Low,2023-12-10 01:14:36.567+00,closed,0.13423551735936623,0.021652402,0.7686918960633843,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006675,unplanned,vehicle_breakdown,12.9624886,77.5656329,"Mysore Road, Tipu Nagar, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",Central Zone 2,RoyanCircle-Chamrajpete,Mysore Road,High,2023-12-10 01:23:54.458+00,closed,0.40398671541717684,0.046138905,0.571460096102121,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006676,unplanned,vehicle_breakdown,12.9022284,77.6011471,"Bannerghatta Main Road, Bilekahalli Junction, Bilekahalli, Bengaluru, Karnataka. Pin-560076 (India)",South Zone 2,BilekahalliJunc,Bannerghata Road,High,2023-12-10 02:00:42.608+00,closed,0.3467922166670433,0.0014785117,0.6638528967049676,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006677,unplanned,vehicle_breakdown,12.9794862,77.6032537,"Lady Curzon Road, Shivaji Nagar Intersection Junction, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Central Zone 2,Shivajinagar(BRV)Junction,CBD 1,High,2023-12-10 03:07:59.714+00,closed,0.36677790731496873,0.0019835304,0.8477457625140842,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006678,unplanned,vehicle_breakdown,13.0456599,77.5070149,"Mumbai Bengaluru Highway, Hesaragatta Cross Junction, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",North Zone 2,HesaraghattaJunction,Tumkur Road,High,2023-12-10 03:59:18.977+00,closed,0.4678222417858959,0.0020982798,0.5987578685239432,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006679,unplanned,vehicle_breakdown,12.9814749,77.6311345,"Old Madras Road, Corporation Colony, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",Central Zone 1,AnjaneyaTempleJunc,Old Madras Road,High,2023-12-10 04:29:06.501+00,closed,0.28320824418676144,0.0066877557,0.7029199837004833,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006680,unplanned,vehicle_breakdown,12.9801212,77.5555583,"80 Feet Ring Road, Gubbanna Industrial Estate, Block 6, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",West Zone 2,BasavamantapaJunc-Dr RajkumarRd,Non-corridor,Low,2023-12-10 05:04:03.604+00,closed,0.192674261842133,0.047486722,0.6554704685416314,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006681,unplanned,vehicle_breakdown,12.9530288,77.5417742,"Mysore Road, Iyannashetty Layout, New Timber Yard Layout, Bengaluru, Karnataka. Pin-560026 (India)",West Zone 2,SatteliteBusStandJunc,Mysore Road,High,2023-12-10 06:08:34.611+00,closed,0.9804282213740534,0.12650096,0.7242769598562679,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006682,unplanned,vehicle_breakdown,13.0440858,77.5569944,"Dr JP Rajaratnam Road, BEL Circle, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",North Zone 1,BEL Circle,ORR North 2,High,2023-12-10 06:16:12.904+00,closed,0.49520643615792587,0.021357005,0.4546808141018065,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006683,unplanned,vehicle_breakdown,13.095465,77.59462,"BB Road, Yelahanka Circle, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",North Zone 2,YelhankaCircle,Bellary Road 2,High,2023-12-10 06:33:24.581+00,closed,0.5105927590011583,0.005478747,0.6524082194000532,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006684,unplanned,vehicle_breakdown,12.9562695,77.5771049,"Kondajji Basappa Road, Basappa Circle, VV Puram, Bengaluru, Karnataka. Pin-560004 (India)",Central Zone 2,Basappa Circle Junction,Non-corridor,Low,2023-12-13 07:52:53.78+00,closed,1.146459482219117,0.31725255,0.7757493715227887,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006685,unplanned,construction,12.9282778,77.6821992,"LSI Entrance Road, Sterling Ascentia, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",East Zone 1,Deverabeesanahalli-ORR Junc,ORR East 1,High,2023-12-10 06:39:25.021+00,closed,1.327590305381621,0.24959107,6.658376669520698,LOW,5,0,0,60,🕐 Plan for sustained deployment (~6.7 hrs). Schedule shift rotation.
FKID006686,unplanned,vehicle_breakdown,12.9706782,77.5873591,"Nrupatunga Road, Police Corner Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",Central Zone 2,PoliceCornerJunc,Mysore Road,High,2023-12-10 18:43:59.513+00,closed,1.3817188966642033,0.27211714,0.5319379418816563,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006687,unplanned,vehicle_breakdown,12.9845704,77.5973823,"Queens Road, SG Balekundry Circle, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Central Zone 2,IndianExpressJunction,CBD 2,High,2023-12-10 19:17:49.053+00,closed,0.4022196812934581,0.011547384,0.9602193832789349,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006688,unplanned,vehicle_breakdown,12.9659604,77.5866912,"Sri Dharmaraya Swamy Temple Main Road, Rangegowdanadoddi, Bengaluru, Karnataka. Pin-560002 (India)",Central Zone 2,N R SquareJunc,Mysore Road,High,2023-12-10 19:26:37.323+00,closed,0.45635527097557993,0.040669665,0.8006543905252574,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006689,unplanned,vehicle_breakdown,12.9310883,77.6868476,"I Life Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",East Zone 1,Deverabeesanahalli-ORR Junc,ORR East 1,High,2023-12-10 19:46:28.126+00,closed,0.5972810613198523,0.071169436,0.6107448798329742,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006690,unplanned,vehicle_breakdown,12.915939,77.6161326,"Outer Ring Road, 29th BTM Road Junction, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)",South Zone 2,29thMainRdBTM LayoutJunc,Non-corridor,Low,2023-12-10 20:05:02.465+00,closed,0.1701649989209011,0.03363691,0.8534753919864531,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006691,unplanned,vehicle_breakdown,12.9901791,77.5929688,"16th Main Road, Police Quarters, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Central Zone 2,ChandrikaJunction,Non-corridor,Low,2023-12-10 20:17:36.641+00,closed,0.11450108146326779,0.024300002,0.8257759841606949,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006692,unplanned,vehicle_breakdown,13.1000543,77.5989273,"Bellary Road, Muneshwara Nagar, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",North Zone 2,SantheCircle,Bellary Road 2,High,2023-12-10 22:02:47.494+00,closed,0.5288060593724077,0.029835286,0.6790033585674679,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006693,unplanned,vehicle_breakdown,13.0315818,77.5348312,"Mumbai Bengaluru Highway, Ramana Joythi Apartment, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",West Zone 1,GokuldasImagesJunc,Tumkur Road,High,2023-12-10 22:36:53.333+00,closed,0.45785045091865106,0.0025779894,0.790142206667516,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006694,unplanned,pot_holes,13.0427683,77.610235,"MBT Road, SNN Clermont, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560045 (India)",North Zone 1,"VeerannapalyaJunction(BEL,HO)",ORR North 1,High,2023-12-10 22:45:37.821+00,closed,0.6656848250541468,0.009212173,10.482412654521243,LOW,5,0,0,60,🕐 Plan for sustained deployment (~10.5 hrs). Schedule shift rotation.
FKID006695,unplanned,vehicle_breakdown,13.0107285,77.5837313,"Sri Ramana Maharshi Road, Achaiah Chetty Layout, RMV Extension, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",West Zone 2,MekhriCircle,Bellary Road 1,High,2023-12-10 23:22:19.581+00,closed,0.5364453883486094,0.00017550176,0.6189218409265964,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006696,planned,construction,13.0416105,77.6118695,,North Zone 1,"VeerannapalyaJunction(BEL,HO)",ORR North 1,High,2023-12-11 00:34:34.913+00,closed,1.6984232256660148,0.28640795,14.056880530001331,LOW,5,0,0,60,🕐 Plan for sustained deployment (~14.1 hrs). Schedule shift rotation. | 📋 Pre-deploy resources 2 hours before event start.
FKID006697,unplanned,vehicle_breakdown,13.0299844,77.540239,"Outer Ring Road, RNS Shriniketan, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",West Zone 1,GoruguntepalyaJunc,Tumkur Road,High,2023-12-11 00:42:25.335+00,closed,0.4618261275092832,0.02234556,0.49238101300780135,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006698,unplanned,vehicle_breakdown,12.9522333,77.54072,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",West Zone 2,KIMCO Junction,Mysore Road,High,2023-12-11 00:53:44.803+00,closed,0.6721229307049713,0.05882571,0.49902632233189376,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006699,unplanned,vehicle_breakdown,13.0170433,77.5539883,"Chord Road, WTC Annexe, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",West Zone 1,TumkurRdMarappanapalyaJunc,Tumkur Road,High,2023-12-11 01:10:57.205+00,closed,0.3619809015504033,0.006047634,0.6179532602373257,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006700,unplanned,vehicle_breakdown,12.9801916,77.5854006,"Palace Road, Gandhi Nagar 1, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Central Zone 2,CID-CarltonHouseJunc,Non-corridor,Low,2023-12-11 03:25:31.131+00,closed,0.11587214934939977,0.010226111,0.718900554585931,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006701,unplanned,vehicle_breakdown,12.9800181,77.585907,"Palace Road, Gandhi Nagar 1, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Central Zone 2,CID-CarltonHouseJunc,Non-corridor,Low,2023-12-11 03:27:31.714+00,closed,0.2557522444995203,0.050121736,0.7329236386614654,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006702,unplanned,others,12.9803815,77.5706442,"Bhashyam Main Road, Sangolli Rayanna Circle, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",Central Zone 2,KhodaysCircle(DV UrsCircle),Non-corridor,Low,2023-12-11 04:22:25.314+00,closed,0.7394109354449211,0.1528854,1.8178300064682853,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006703,planned,procession,12.9062833,77.6271617,"1st Main Road, Krishna Reddy Layout, Virat Nagar, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",South Zone 2,Bommanahalli,Hosur Road,High,2023-12-11 05:16:09.716+00,closed,0.846080493135845,0.11796116,0.7552264987624998,LOW,2,0,0,60,📢 Coordinate with event organizers for procession path and timing. | 📋 Pre-deploy resources 2 hours before event start.
FKID006704,unplanned,others,12.9800645,77.570478,"Bhashyam Main Road, Sangolli Rayanna Circle, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",Central Zone 2,KhodaysCircle(DV UrsCircle),Non-corridor,Low,2023-12-11 06:09:58.615+00,closed,0.9220349789853468,0.20629211,1.5721499647161794,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006705,unplanned,accident,12.9840039,77.640239,"Old Madras Road, New Binnamangla, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",Central Zone 1,OldMadrasRd-Indranagar100ftRdJunc,Old Madras Road,High,2023-12-11 09:16:55.713+00,closed,0.40215242441589116,0.021449203,0.690298163376812,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006706,unplanned,tree_fall,12.9783724,77.6422748,"Chinmaya Mission Hospital Road, BM Sri Circle, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",Central Zone 1,BM ShriJunc(CMH-100FtRd)Junc,IRR(Thanisandra road),High,2023-12-11 12:07:49.67+00,closed,2.9561800966897214,0.7587515,3.0314277140220254,MEDIUM,7,18,1,30,🚧 Pre-position barricades at both ends of affected corridor.
FKID006707,unplanned,vehicle_breakdown,12.9760171,77.6124675,"Cubbon Road, FM Cariappa Colony, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",Central Zone 2,ManipalCentreJunc,Old Madras Road,High,2023-12-11 19:39:52.357+00,closed,0.27251581469418296,0.004863331,0.885380388294906,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006708,unplanned,vehicle_breakdown,13.103002,77.5862525,"Doddaballapur Main Road, East Colony, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",North Zone 2,SandeepUnnikrishnan-Yelhanka,Non-corridor,Low,2023-12-11 20:46:45.05+00,closed,0.3939480005666831,0.0899391,1.0949228091763263,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006709,unplanned,vehicle_breakdown,12.9753317,77.6074433,"Mahatma Gandhi Road, Cauvery Junction, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Central Zone 1,Arts&CraftsCircle,Old Madras Road,High,2023-12-11 21:04:47.685+00,closed,0.29510022962237104,0.011461204,0.8563438194960117,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006710,unplanned,vehicle_breakdown,12.9758096,77.6135061,"Cubbon Road, Dickenson Road Junction, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",Central Zone 2,ManipalCentreJunc,Old Madras Road,High,2023-12-11 21:19:47.51+00,closed,0.26618699774813465,0.0031649002,0.8634198843988984,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006711,unplanned,vehicle_breakdown,12.8579389,77.6620332,"NICE Road, Greenfinch Vallerian, Beretana Agarhara, Bengaluru, Karnataka. Pin-560100 (India)",,ElectronicCityGate-2Junc,Non-corridor,Low,2023-12-11 22:34:32.915+00,closed,0.0853628198115142,0.0068740733,0.9316321870151693,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006712,unplanned,vehicle_breakdown,13.0410203,77.6209527,"MBT Road, Chanukya Layout, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",North Zone 1,Nagavara-ORR Junction,ORR North 1,High,2023-12-11 23:04:45.687+00,closed,0.5768788374061677,0.029303983,0.5322798524316965,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006713,unplanned,vehicle_breakdown,13.0305009,77.5403726,"Outer Ring Road, RNS Shriniketan, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",West Zone 1,GoruguntepalyaJunc,Tumkur Road,High,2023-12-12 00:09:43.401+00,closed,0.5589837101499311,0.05010487,0.49238101300780135,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006714,unplanned,vehicle_breakdown,12.9580524,77.5738577,"KR Main Road, Professor P Shivshankar Circle, VV Puram, Bengaluru, Karnataka. Pin-560004 (India)",Central Zone 2,Shivashankara circle,Non-corridor,Low,2023-12-12 00:12:04.61+00,closed,0.3240759301538583,0.07859439,0.656890121842093,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006715,unplanned,vehicle_breakdown,13.0168856,77.5560218,"Yeshwanthpura TTMC Bus Stand Road, Salarpuria Satva Luxuria, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",West Zone 2,YeshwanthpuraCircle,Tumkur Road,High,2023-12-12 00:29:30.609+00,closed,3.586102684741772,0.87588215,0.6008665224232332,MEDIUM,7,21,1,30,🚧 Pre-position barricades at both ends of affected corridor.
FKID006716,planned,construction,12.9831901,77.576514,"Loop Road, C Ranga Swamy Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Central Zone 2,SubbannaJunction,Non-corridor,Low,2023-12-12 00:43:06.957+00,closed,1.4999074648668684,0.31683335,18.48518316433725,LOW,5,0,0,60,🕐 Plan for sustained deployment (~18.5 hrs). Schedule shift rotation. | 📋 Pre-deploy resources 2 hours before event start.
FKID006717,unplanned,vehicle_breakdown,13.0179617,77.6572369,"2nd Cross Road, Horamavu Junction, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",North Zone 1,HoramavuJunction,ORR North 1,High,2023-12-12 01:02:40.917+00,closed,0.6147201021057267,0.08225727,0.6754088148724421,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006718,unplanned,vehicle_breakdown,12.9259676,77.5491487,"Dr Rajkumar Puniya Bhoomi Road, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",West Zone 2,KatriguppeJunction,ORR West 1,High,2023-12-12 01:30:58.465+00,closed,0.44330743780573734,0.032939643,0.7439250553451994,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006719,unplanned,vehicle_breakdown,12.9642133,77.5855333,"Sri Narsimha Rao Road, Town Hall Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",Central Zone 2,TownhallJunction,Mysore Road,High,2023-12-12 02:03:10.346+00,closed,1.0489281252324676,0.16776685,0.6710921883588599,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006720,unplanned,vehicle_breakdown,12.9282683,77.5460967,"Dr Rajkumar Puniya Bhoomi Road, Sterling Terraces Apartment, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",West Zone 2,ItmaduJunction,ORR West 1,High,2023-12-12 02:52:24.848+00,closed,0.5451367704811538,0.073990226,0.924056011965417,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006721,unplanned,others,12.9579383,77.6061417,"Hosur Road, Police Quarters, B&C Colony, Shanti Nagar, Bengaluru, Karnataka. Pin-560025 (India)",Central Zone 1,CMP GateJunc,Hosur Road,High,2023-12-12 03:00:44.084+00,closed,0.6214866087350699,0.052388158,3.6073184894008423,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006722,unplanned,vehicle_breakdown,13.0413279,77.6153603,"MBT Road, Narayana Swami Layout, Veeranapalya Village, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",North Zone 1,"VeerannapalyaJunction(BEL,HO)",ORR North 1,High,2023-12-12 04:23:56.724+00,closed,0.9117224535839311,0.1293432,0.5155012806060872,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
FKID006723,unplanned,vehicle_breakdown,12.9807656,77.570627,"Bhashyam Main Road, Sangolli Rayanna Circle, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",Central Zone 2,KhodaysCircle(DV UrsCircle),Non-corridor,Low,2023-12-12 04:42:53.405+00,closed,0.5794527686969011,0.11351065,0.5523136759688165,LOW,2,0,0,60,✅ Monitor situation. Standard patrolling protocol.
